twitter_id,user_id,time,unknown_1,unknown_2,source,unknown_3,unknown_4,unknown_5,text,name,screen_name
471838681637335040,24131524,2014-05-28 22:21:22 -0400,471838008358871040,114980049,web,0,"",Planet of the Rapes,@kfseattle Video games have nothing to do with murder or oppression. You need to check your #WhitePrivilege #YesAllWomen #YesALLWhiteWomen,Ragin' Asian,ShadowTheReaper
471841378691858432,8060732,2014-05-28 22:32:05 -0400,"","",web,0,"","Springfield, Missouri",RT @peekydeeky: #YesAllWomen #YesALLWhiteWomen Women rape stats: Asian 6.8%-White 17.7%-Black 18.8%-American Indian 34.1%  These stats say …,garney,garney
471848307560419328,272213882,2014-05-28 22:59:37 -0400,"","",web,0,"","SLC, UT","while I am not a huge fan of most the #YesAllWomen tweets, I do find the #YesALLWhiteWomen campaign pretty interesting.",Austen,ageewriter
471859854491910144,1319594864,2014-05-28 23:45:30 -0400,"","",web,0,"",Calgary,"RT @JennMJack: #YesALLWhiteWomen hv to understand that had this #IslaVistaShooting been in Southside Chicago, there'd be no #YesAllWomen",Jenna Malcolm,jmalgirmation
471865340628959232,1135742312,2014-05-29 00:07:18 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @JennMJack: I don't think #YesALLWhiteWomen is outside of #YesAllWomen. We all want the same thing. But we aren't going to take the same…,Jazmine De La Rosa,hechicera_luna
471869040177053696,1059330391,2014-05-29 00:22:00 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"[40.679351,-73.350275]","Long Island, NY",#YesAllWomen #YesALLWhiteWomen I HAVE NEVER FELT MY LACK OF anything has been because of a man,Lisa Anne Kiraly,LisaAnneKiraly
471872642992312320,2429642720,2014-05-29 00:36:19 -0400,"","",web,0,"","","RT @LizBR: If your reaction to #YesALLWhiteWomen is defensiveness, pause. Many men feel the same about #YesAllWomen. Do what you've asked m…",Danielle Hidalgo,danielle_prof
471872693231693825,76147467,2014-05-29 00:36:31 -0400,471872261335416832,1948487376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Boston, MA",@synnovie it's divisive and meant to be. #YesALLWhiteWomen is divisive let's keep it up as #YesAllWomen,Cherie L King,sunflwer1975
471873028901842944,76147467,2014-05-29 00:37:51 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Boston, MA",#YesALLWhiteWomen is why feminism is still divisive let's be #YesAllWomen and seek justice for all women.,Cherie L King,sunflwer1975
471875641772482560,2483258966,2014-05-29 00:48:14 -0400,471875494942482432,2485980511,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Reykjavik,@111100110 #YesAllWomen #YesAllWomen #YesAllWomen #YesAllWomen #YesALLWhiteWomen,ℳax,mackysmalls
471880637142409216,750511824,2014-05-29 01:08:05 -0400,471880393537224704,37869597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",@evilmasterbetty #YesAllWomen #YesALLWhiteWomen HELP IM in danger!!!!!!!,kel,sickslut
471881488636461056,52818091,2014-05-29 01:11:28 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","I'm writing a 2 pt series. The first #YesAllWomen, the second #YesALLWhiteWomen-my stance on the latter def needs clarification",tifini kamara,AlliedStylesTK
471892192437358593,351917117,2014-05-29 01:54:00 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",California,RT @AngryMrBungle: #YesAllWomen seem to want a competition of who is the most abused in society. Well #YesALLWhiteWomen it isn't you anyway…,Sweet Tit,SeminglyDivine
471892553252343809,471649667,2014-05-29 01:55:26 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Ashland ,RT @aurrraaaa: would you care if I date raped you? #YesALLWhiteWomen #YesAllWomen,Jess,flaming_rainbow
471911129686368256,62304719,2014-05-29 03:09:15 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"[39.675615,-104.895526]","Denver, Colorado",#YesALLWhiteWomen because #womanism taught me #feminism isn't enough #YesAllWomen,Revdaph,DaphneGascot
471914527366184960,44564269,2014-05-29 03:22:45 -0400,"","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",0,"","Seattle, WA / Homestead, FL",RT @bo_bessa: Because domestic violence against Native women are amongst the highest in the country #YesAllWomen #YesALLWhiteWomen http://t…,Generoso Tandiama Jr,jerrytandiama
471917979341312000,309435487,2014-05-29 03:36:28 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Seattle, WA","RT @colocha_rachel: While 80% of reported rapes are against WW, PoC are more likely to be assaulted. #YesAllWomen #YesAllWhiteWomen #WhiteP…",Anna Evensta Culver,AnnaEvensta
471928586392195072,636129507,2014-05-29 04:18:37 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",I am my own experiment. I am my own work of art. - Madonna #YesAllWomen #uncompromise #KeepingItReal #YesALLWhiteWomen,Psychology Quotes,QuotePsychology
471928892769333248,549914728,2014-05-29 04:19:50 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",instagram: chinaaaa15,RT @QuotePsychology: I am my own experiment. I am my own work of art. - Madonna #YesAllWomen #uncompromise #KeepingItReal #YesALLWhiteWomen,Chinitaaaa.,garciaaaa15
471930503499894785,441553141,2014-05-29 04:26:14 -0400,"","",web,0,"",not underwater!,"RT @MindyPooWho: Because if your feminism isn't intersectional, then you're missing half the battle. #YesALLWhiteWomen #YesAllWomen",merry monster,tartruffle
471951646873092096,322463395,2014-05-29 05:50:15 -0400,471948867575881728,890970030,web,0,"","Edmonton, Alberta, Canada","@NelsonAJohnson So maybe we could help find a way for #YesAllWomen to be more than just #YesALLWhiteWomen? Because yeah, some overlook it.",Allan Schumacher,AllanSchumacher
471963944480169984,430925630,2014-05-29 06:39:07 -0400,"","",web,0,"",USA,Those who use #YesALLWhiteWomen to whine about their lives are obviously #Racist at heart.   #tcot #YesAllWomen #p2 @UniteRight #UniteBlue,Brian ,StandAtTheReady
471964976203452416,2308583044,2014-05-29 06:43:13 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",RT @SLOBRONE: #YesAllWomen #YesALLWhiteWomen White bitches with big booties http://t.co/IoDiyrWSTP,MENTAL ASYLUM,THEJPD317
471980721629057024,446222084,2014-05-29 07:45:47 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","Eu Moll, Països Catalans","RT @MindyPooWho: Because if your feminism isn't intersectional, then you're missing half the battle. #YesALLWhiteWomen #YesAllWomen",مريم ,EmTheStrange
471981896369713152,520512013,2014-05-29 07:50:27 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",MS Gulf Coast,"RT @ErinZwiener: #YesAllWomen #YesAllWhiteWomen Fellow WW, don't act like ""not all men"" when WoC talk about their experiences. We can do be…",shelby barlow,shelbarlow
471987973727469568,16305494,2014-05-29 08:14:36 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"","Haddonfield, NJ","RT @flyjawn: anyone surprised? “@SeptembreA: #YesAllWhiteWomen  RT @_Confessor: Hudak's volunteers. All white, all 50+. http://t.co/ZdrkaJ1…",Tom Wellborn,TLW3
471987982019211264,2244318204,2014-05-29 08:14:38 -0400,"","","<a href=""http://www.apple.com"" rel=""nofollow"">YouTube on iOS</a>",0,"","",Alpha male problems #YesAllWhiteWomen  http://t.co/6zWzSxiYEG,Sam Juno,marscrumbs
471992864356831232,39624432,2014-05-29 08:34:02 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"[30.224012,-97.744427]","Lawrence, KS via Austin, TX","#YesAllWomen trending in Afghanistan, wait... #YesALLWhiteWomen",J. Davis,basinmusic
472002398081146882,155632902,2014-05-29 09:11:55 -0400,"","","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",0,"",Maryland,I Am Not an Angry #Feminist. I'm a Furious One. http://t.co/lVidhexOr4  #YesAllWomen #YesAllWhiteWomen,Ashleigh M.,LunaVeg87
472029597853577217,32814725,2014-05-29 11:00:00 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",12000 Santa Susana Pass Road,RT @ProgsToday: @barrielouise Check out this fight yesterday about which rape vic is more oppressed!! #YesALLWhiteWomen #YesAllWomen http:/…,Onjya♥,barrielouise
472036384530644992,711175484,2014-05-29 11:26:58 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @JennMJack: #YesALLWhiteWomen hv to understand that had this #IslaVistaShooting been in Southside Chicago, there'd be no #YesAllWomen",Angela Zhou,angelajzhou
472036761804476416,862502400,2014-05-29 11:28:28 -0400,"","",web,0,"",SoCal,RT @ProgsToday: @barrielouise Check out this fight yesterday about which rape vic is more oppressed!! #YesALLWhiteWomen #YesAllWomen http:/…,Jeff ,SenseOffense
472060975579803648,1066946737,2014-05-29 13:04:41 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @badkitty0007: #YesAllWomen #YesALLWhiteWomen 👊👊 http://t.co/M2sH4p2Q8r,Music man,tex_real
472066210087985152,2402965975,2014-05-29 13:25:29 -0400,"","",web,0,"",Fire Nation,"RT @LizBR: @emi_gaus4 No, they have different rhetorical purposes. #YesAllWomen points out misogyny. #YesALLWhiteWomen demands intersection…",Shar,iBarkBite
472108639772504067,16163252,2014-05-29 16:14:05 -0400,"","",web,0,"",New York,RT @sfpelosi: #YesAllWomen need inclusion in power discussions and #YesALLWhiteWomen need to know the disparate impact of violence against …,Taij K. Moteelall,Taij
472114289562886144,890970030,2014-05-29 16:36:32 -0400,472114009005916162,112632373,web,0,"","Culver City, CA",@EricJJohnson79 Your original statement was ignore #YesALLWhiteWomen and your reasoning is because you should ignore #YesAllWomen bashing...,Adele Dazeem,NelsonAJohnson
472132249207328768,88545999,2014-05-29 17:47:54 -0400,"","",web,0,"","Baltimore, MD",Hashtags are NOT divisive. The world's already divided. These are an effort to HEAL and be HEARD: #YesAllWomen #YesALLWhiteWomen #CisGaze,Sarah Weissman,Sarahndipity44
472154361640914944,2323307197,2014-05-29 19:15:46 -0400,"","",web,0,"","",Effective action is always unjust. ~Maya Angelou~ #YesAllWomen #YesALLWhiteWomen,Larinda Medlin,LarindaMedlin
472168806769758208,1243627404,2014-05-29 20:13:10 -0400,472161515161026561,300585194,web,0,"","",@FunkyMunkyLuv stop making war heroes of white women with these tweets &amp; play along like a good white man. #YesAllWomen #YesALLWhiteWomen,Chandrapal S Bhasker,ChandraSBhasker
472172694889586688,122200757,2014-05-29 20:28:37 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",#YesAllWomen  and #YesALLWhiteWomen  b/c we cannot break down racism and misogyny w/o the acknowledgement of their existence,Jordan,Contrary_Faerie
472222917670227968,127447517,2014-05-29 23:48:11 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",in God's grace && mercy ,It always has to turn into a race thing doesn't it. We couldnt just stick with the #YesAllWomen hashtag huh #YesALLWhiteWomen 😒😒,Dee \(^_^)/,__youreWelcome
472227191871127552,545697378,2014-05-30 00:05:10 -0400,472226561676947456,62421932,web,0,"","",@jakedockter @tdapp22 @ImNotYourMascot Honestly can't say I'm surprised. He could learn from #YesAllWomen &amp; #YesALLWhiteWomen.,EAWRT,peekydeeky
472247101816987649,105242809,2014-05-30 01:24:17 -0400,472246369630289920,746115648,web,0,"",New York,@JennMJack  You started  #YesAllWhiteWomen as a racist backlash Failed huh?  #YesAllWomen,Truly,trulylovely1
472248549233942529,2463824814,2014-05-30 01:30:02 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","","RT @ErinZwiener: #YesAllWomen #YesAllWhiteWomen Fellow WW, don't act like ""not all men"" when WoC talk about their experiences. We can do be…",Cathleen,b4d_c4t
472249383896227840,27334495,2014-05-30 01:33:21 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","","RT @Quinnae_Moon: And in addition, #YesAllWhiteWomen should recognise how racism inflected this, and many other misogynist tragedies; they'…",tabatha rae,tabathanoack
472258648756867072,545697378,2014-05-30 02:10:10 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @sikivuhutch: @WLP3737 students: #YesAllWomen? Because the murders of WOC would never elicit mainstream outrage #YesALLWhiteWomen http:/…,EAWRT,peekydeeky
472316052211531776,23407568,2014-05-30 05:58:16 -0400,"","",web,0,"","Kansas City, MO, USA","RT @brigidkeely: If you're a white feminist, it's time to quietly &amp; thoughtfully read #YesAllWhiteWomen",Jo,whatjoisdoing
472380275478237184,49405722,2014-05-30 10:13:28 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",#YesAllWomen #YesALLWhiteWomen OMG #WhitePeople are pigs! http://t.co/waa5MClAwI,The Truth Will Rise,Truth_will_rise
472383056276250625,30000487,2014-05-30 10:24:31 -0400,"","","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",0,"","Fluffya, Pennsylvania","RT @PayMyRant: YES! @Weebeasty responds to #YesAllWhiteWomen http://t.co/qT2SYLvVpq Thank you for putting this into words! White women, sit…",Christopher Sawyer,christoofar215
472396738175578113,30000487,2014-05-30 11:18:53 -0400,"","","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",0,"","Fluffya, Pennsylvania","RT @momisafeminist: ""White feminists started the victim game but the seats for white women are rapidly disappearing."" #YesAllWhiteWomen htt…",Christopher Sawyer,christoofar215
472410487012196352,2244318204,2014-05-30 12:13:31 -0400,"","",web,0,"","",#YesAllWhiteWomen We killed Indiians and lynched black boys to make you feel safe. Do you now want us to go kill off half asians?,Sam Juno,marscrumbs
472421241190903808,19934667,2014-05-30 12:56:15 -0400,472420703141384192,719076316,web,0,"","Shoreditch, London",@tanialives That would be great but all I see #YesAllWomen #YesALLWhiteWomen worried about are #firstworldproblems while ignoring big issues,Lady Andrea,_AndreaUrbanFox
472476111142924290,1933829408,2014-05-30 16:34:17 -0400,"","","<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",0,"","Winchendon, United States",RT @SpeakingUpSarah: Please report this twitter account. #YesAllWomen #YesALLWhiteWomen #YesMenCan http://t.co/hd294je4bV,femspired,femspired
472492804375973888,431538893,2014-05-30 17:40:37 -0400,472490700177952769,24920395,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",The Shore,@cbsbaltimore @CBSLocalSports this is a complete faux pas you morons #GoodTiming #YesAllWomen #YesALLWhiteWomen,Le Mojo,Mojostarz
472514828645728256,522896729,2014-05-30 19:08:08 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Chicago Illinois,#YesAllWomen #YesALLWhiteWomen #NoAllWomen #NotAllMen #YesAllMen #YesNoWomyn #KillAllMen #equality #diversity #tolerance #StupidHashtags,David Klueck,Radioactive_DK
472571996887613440,1296719329,2014-05-30 22:55:18 -0400,"","","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",0,"",Florida! ,#YesAllWomen are born with harder to come by opportunities but #YesALLWhiteWomen have nowhere near the amount of struggles #WoC face today.,Amanda Moozey,mystifiedmusing
472573402239500288,442960114,2014-05-30 23:00:53 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",USA,RT @mystifiedmusing: #YesAllWomen are born with harder to come by opportunities but #YesALLWhiteWomen have nowhere near the amount of strug…,stoulon,SimoneToulon
472731657561448448,89277004,2014-05-31 09:29:44 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","",#YesAllWomen  hates males ( black and white)  #YesALLWhiteWomen Hayes white people   What's the liberal plan here?,marc haig,marchaig
472752972964069376,2286862575,2014-05-31 10:54:26 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",USA ,RT @SpeakingUpSarah: Please report this twitter account. #YesAllWomen #YesALLWhiteWomen #YesMenCan http://t.co/hd294je4bV,Mario Estevez ,llendonmar46
472771264205946880,2244252450,2014-05-31 12:07:07 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"","",RT @chealsye: I avoided searching #YesAllWomen b/c of men's comments. The hostility and language from some white women in #YesAllWhiteWomen…,Irish Princess,StashiaR
472785474310787072,11447982,2014-05-31 13:03:35 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",4 on floor&Bubba ridn shotgun,"RT @ms_selkie: People are asking for our help, how are we responding? #YesAllWomen #YesALLWhiteWomen #YesAllPeople http://t.co/uUzBI8QreQ",BIGPitbull MOLONLABE,Rickmayhem
472796786609098752,1877198120,2014-05-31 13:48:32 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"",The Northlands,#YesAllWomen #YesALLWhiteWomen http://t.co/5lbQrRuhXW,Free Northerner,FreeNortherner
472877086345289728,53927185,2014-05-31 19:07:37 -0400,"","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",0,"",Public Dick,Weird how folks who promote #YesAllWomen are the one's helping to make herroin use amongst their demo invisible. #YesALLWhiteWomen or some,Marcellus Shale,M_Shale
472948100274077696,15271583,2014-05-31 23:49:48 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"","919, NC",RT @FreeNortherner: #YesAllWomen #YesALLWhiteWomen http://t.co/8V5WpzoBEU,Daniel,danielinraleigh
472962755025072129,15062981,2014-06-01 00:48:02 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","Geraldton, WA, Australia",RT @FreeNortherner: #YesAllWomen #YesALLWhiteWomen http://t.co/8V5WpzoBEU,Lyall Furphy RN,Lyall
472966823424835585,53862099,2014-06-01 01:04:12 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"","San Diego, CA",RT @Siesy: The first sentence pretty much sums up why I'm a #MGHOW. #MGTOW #YesAllWomen #YesALLWhiteWomen #YesAllMen http://t.co/7E3uOs6GFa,Jahmal O'Neil,hawt_choklat
473133903830454272,1108310714,2014-06-01 12:08:07 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Colorful Colorado,RT @TheBlackAlBundy: Women that hit men are punks.   #YesAllWomen #YesALLWhiteWomen #notallmen #feminismisawful http://t.co/k8gnAYq6YI,happi,happimexi
473367434309951488,813261366,2014-06-02 03:36:05 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",London/Brighton,"RT @MindyPooWho: Because if your feminism isn't intersectional, then you're missing half the battle. #YesALLWhiteWomen #YesAllWomen",Stephanie,Steph_OSays
473367664807936000,813261366,2014-06-02 03:37:00 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",London/Brighton,"RT @LizBR: If your reaction to #YesALLWhiteWomen is defensiveness, pause. Many men feel the same about #YesAllWomen. Do what you've asked m…",Stephanie,Steph_OSays
473522065690341376,380788674,2014-06-02 13:50:32 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"[33.593264,-7.614591]",saudi arabia,http://t.co/W2IUy8BKci #YesAllWomen #YesAllCats #YesALLWhiteWomen #YR #Youth2015 #ygk #yyj #YNWA #ymm #YuriKochiyama #yoyohoneysingh #oomf,THE TRUTH,awmsmn2009
473563878543360000,399552484,2014-06-02 16:36:41 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Cape Town ,What the fuck is #YesALLWhiteWomen ???? Uhm ...it's not a racial movement ..it's feminist movement... #YesAllWomen ...,Lindokuhle Khumalo,MaKhumalo_wethu
473600767702491136,1121690984,2014-06-02 19:03:16 -0400,473600163983159296,28370770,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"",Behind the Apartheid Wall,@the_gingerone So uh...pwnd? : ) #YesAllWomen #YesAllWhiteWomen,The Propaganda Wing,JalaalSadaat
473672368418598912,581395282,2014-06-02 23:47:47 -0400,"",423905972,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"",San Jose and or Portland,@DavidGlanzer @Comic_Con forever telling everyone not to go to your cons  #YesALLWhiteWomen #YesAllWomen  http://t.co/bFWXAx6HDv,abely0913,MatthewAbely
473686327226277888,2344538366,2014-06-03 00:43:15 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"",Los Angeles,RT @IntelliKosmos: I guess these fat disgusting white women are oppressed and can't express themselves #YesAllWomen #YesALLWhiteWomen http:…,Luis,Yashashakar12
473740165341380608,856680212,2014-06-03 04:17:11 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",ig: godofhorchata,#YesAllWomen #YesALLWhiteWomen,"",blxxxntz
473779151392890880,177678456,2014-06-03 06:52:06 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"","Modesto, California","RT @ErinZwiener: #YesAllWomen If we dismiss #YesALLWhiteWomen instead of listening, we're no better than ""not all men."" Listen and be a meg…",Serin Blackmoon,serinblackmoon
473833995931643905,375986553,2014-06-03 10:30:02 -0400,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,"",Problemstown.,"RT @ErinZwiener: #YesAllWomen If we dismiss #YesALLWhiteWomen instead of listening, we're no better than ""not all men."" Listen and be a meg…",H.,redmuses
473924051669614592,35969925,2014-06-03 16:27:53 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"",Oxford,RT @aurrraaaa: slob on my knob like corn of the cob #YesAllWomen #YesALLWhiteWomen,K.,Cynical_Bitch_
474052678679822336,2540135440,2014-06-04 00:59:00 -0400,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,"","",RT @llnewsom: #YesAllWhiteWomen (myself included) need to acknowledge feminism's lack of intersectionality and work to remedy it.,ace chick rambles,aceramble
474230550534684672,2501895318,2014-06-04 12:45:48 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"",Toronto,http://t.co/9tD3mpHS9i Short Dress = You Wanting a Marylyn Moment #YesAllWomen #YesALLWhiteWomen #feminism #sexism #rapeculture,Think Pot,ThinkPotSeed
474240063421681664,559217420,2014-06-04 13:23:36 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"","","#YesAllWomen #yesallfeminists #YesALLWhiteWomen #YesAllWomenJokes One fights oppression, the other is a major labia. http://t.co/qZUuf9qwnx",Joel Hughes,JoelJHughes
474343838815768576,27242614,2014-06-04 20:15:58 -0400,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",0,"",NYC,RT @ThinkPotSeed: http://t.co/9tD3mpHS9i Short Dress = You Wanting a Marylyn Moment #YesAllWomen #YesALLWhiteWomen #feminism #sexism #rapec…,Audrey Beerman,AudreyBeerman
474346724405022721,2577594850,2014-06-04 20:27:26 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",RT @IntelliKosmos: Where were u white feminist when ur ancestors were lynching and raping black women? #YesAllWomen #YesAllWhiteWomen http:…,Gregory L Harper,Greghop2009L
474875324065267712,31219549,2014-06-06 07:27:54 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"",Atlanta,"RT @ms_selkie: People are asking for our help, how are we responding? #YesAllWomen #YesALLWhiteWomen #YesAllPeople http://t.co/uUzBI8QreQ",Eliza Divine,MsElizaDivine
474878574994792448,31219549,2014-06-06 07:40:49 -0400,"","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,"",Atlanta,RT @RyanHeisinger: .@SultraSoV Check your privilege. And the facts: http://t.co/IeeA6RQht0 #YesAllWomen #YesAllWhiteWomen http://t.co/yk9pW…,Eliza Divine,MsElizaDivine
474995822304976896,49405722,2014-06-06 15:26:43 -0400,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,"","",#YesAllWomen need to read #YesAllConservativeWomen and Learn Something from it. #YesALLWhiteWomen too.,The Truth Will Rise,Truth_will_rise
